timestamp,sexo,pais_origen,provincia_españa,compania_viaje,dias_estancia,num_empleados_activos,sat_oferta_idiomas,sat_visitas_guiadas,canal_localizacion,sat_trato_personal,sat_idioma_personal,sat_info_general,utilidad_info,sat_tiempo_espera,sat_limpieza,sat_ubicacion,sat_global,sat_horario_valoracion,volveria_usar,sat_mobiliario,sat_iluminacion,sat_folletos_contenido,sat_plano,info_previa_medio,sat_ruido,sat_folletos_idioma,edad,motivo_visita,sat_claridad_lenguaje,sat_folletos_adecuacion,sat_distribucion_espacio,sat_horario_score,instalaciones_visitadas,transporte_llegada,sat_aspecto_personal,sat_senalizacion
2024-03-22,Mujer,España,Valladolid,En pareja,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,10,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Autobús,10,10
2024-03-22,Hombre,Alemania,Madrid,En familia,De 4 a 7 noches,6,10,10,Los ha encontrado en su recorrido,10,10,10,10,7,10,10,9,10,Sí,10,9,10,10,Internet/web (Indicar páginas),8,6,25-44,Otros (Indicar cuál),10,10,10,10,Centro de Turismo de la Plaza Mayor,Avión,10,8
2024-03-22,Mujer,España,Navarra,En familia,2 noches,3,3,10,Los ha encontrado en su recorrido,10,10,10,9,5,9,9,9,2,Sí,9,8,9,9,No ha buscado información,9,9,25-44,"Ocio, recreo y vacaciones",10,9,7,9,PIT de Callao,Tren,10,7
2024-03-22,Mujer,España,Madrid,En familia,Residente,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,9,10,10,10,10,Sí,10,8,10,10,No ha buscado información,10,10,25-44,Residente,10,10,10,10,Centro de Turismo de la Plaza Mayor,Residente,10,10
2024-03-22,Hombre,Italia,Madrid,En pareja,3 noches,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,6,9,10,9,10,Sí,9,7,9,10,Internet/web (Indicar páginas),8,6,45-64,"Ocio, recreo y vacaciones",10,10,9,10,Centro de Turismo de la Plaza Mayor,Avión,10,9
2024-03-22,Mujer,España,La Rioja,En pareja,3 noches,4,10,9,Los ha encontrado en su recorrido,10,10,10,10,6,8,9,10,10,Sí,8,6,7,10,No ha buscado información,7,10,+65,Familia,10,10,10,10,Centro de Turismo de la Plaza Mayor,Coche particular,10,8
2024-03-22,Mujer,España,Madrid,Sólo,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,+65,Residente,10,10,10,10,PIT Palacio Real,Residente,10,10
2024-03-22,Mujer,España,Madrid,Residente,Residente,5,10,10,Los ha encontrado en su recorrido,10,10,10,10,6,10,10,10,10,Sí,10,9,10,10,No ha buscado información,9,10,+65,Residente,10,10,10,10,PIT de Callao,Residente,10,10
2024-03-22,Hombre,México,Madrid,En pareja,3 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,7,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Avión,10,10
2024-03-22,Hombre,España,Alicante,En pareja,2 noches,6,10,10,Los ha encontrado en su recorrido,10,10,10,10,6,8,10,10,10,Sí,10,5,10,10,No ha buscado información,7,10,25-44,"Ocio, recreo y vacaciones",10,10,10,10,Centro de Turismo de la Plaza Mayor,Tren,10,10
2024-03-22,Mujer,España,Valencia,Grupo Organizado,3 noches,5,3,8,Los ha encontrado en su recorrido,8,8,8,8,5,8,8,8,8,Sí,8,8,8,8,No ha buscado información,8,8,15-24,"Ocio, recreo y vacaciones",8,8,8,8,PIT de Callao,Tren,8,8
2024-03-22,Hombre,India,Madrid,En familia,3 noches,5,4,8,Los ha encontrado en su recorrido,8,8,8,8,5,8,8,9,8,Sí,8,8,8,8,No ha buscado información,8,8,25-44,"Ocio, recreo y vacaciones",8,8,8,8,PIT de Callao,Avión,8,8
2024-03-22,Hombre,Colombia,Madrid,En familia,2 noches,10,10,10,Los ha encontrado en su recorrido,10,10,10,10,10,10,10,10,10,Sí,9,9,10,10,No ha buscado información,8,10,25-44,"Ocio, recreo y vacaciones",10,10,9,10,PIT del Paseo del Prado,Avión,10,10
2024-04-17,Mujer,México,Madrid,En pareja,3 noches,6,6,6,Los ha encontrado en su recorrido,6,6,6,6,6,6,6,6,6,Sí,6,6,6,6,Guías turísticas publicadas sobre la ciudad,6,6,45-64,"Ocio, recreo y vacaciones",6,6,6,6,PIT de Callao,Avión,6,6
2024-04-23,Hombre,México,Madrid,En pareja,3 noches,5,5,5,Los había visto anteriormente,5,5,5,5,5,5,5,5,5,Sí,5,5,5,5,Guías turísticas publicadas sobre la ciudad,5,5,25-44,"Ocio, recreo y vacaciones",5,5,5,5,PIT del Paseo del Prado,Avión,5,5
2024-11-05,Mujer,Francia,Madrid,En pareja,De 4 a 7 noches,9,9,9,Los había visto anteriormente,9,9,9,9,9,9,9,9,9,Sí,9,9,9,9,Guías turísticas publicadas sobre la ciudad,9,9,45-64,"Ocio, recreo y vacaciones",9,9,9,9,PIT de Callao,Avión,9,9
2024-11-05,Mujer,Argentina,Madrid,Con amigos,3 noches,8,8,8,Los había visto anteriormente,8,8,8,8,8,8,8,8,8,Sí,8,8,8,8,Guías turísticas publicadas sobre la ciudad,8,8,45-64,"Ocio, recreo y vacaciones",8,8,8,8,PIT de Callao,Avión,8,8
2024-11-05,Hombre,España,Madrid,Sólo,Residente,5,5,5,Los había visto anteriormente,5,5,5,5,5,5,5,5,5,Sí,5,5,5,5,Guías turísticas publicadas sobre la ciudad,5,5,+65,Cultura,5,5,5,5,PIT de Callao,Residente,5,5
2024-11-05,Mujer,España,Cantabria,En familia,3 noches,8,8,8,Los había visto anteriormente,8,8,8,8,8,8,8,5,8,Sí,8,8,8,8,No ha buscado información,8,8,25-44,"Ocio, recreo y vacaciones",8,8,8,8,PIT de Callao,Avión,8,8
2024-05-13,Mujer,Dinamarca,Madrid,En pareja,3 noches,2,10,10,Los había visto anteriormente,10,10,10,10,3,5,6,9,10,Sí,5,6,8,5,Guías turísticas publicadas sobre la ciudad,4,5,45-64,"Ocio, recreo y vacaciones",10,8,5,6,PIT de Callao,Avión,10,5
2024-05-13,Hombre,España,Guadalajara,En pareja,Excursionista,9,9,9,Los había visto anteriormente,9,9,9,9,9,5,5,9,9,Sí,5,5,9,9,No ha buscado información,5,9,45-64,Tránsito,9,9,5,5,PIT de Callao,Coche particular,9,5
2024-05-13,Hombre,Francia,Madrid,En pareja,3 noches,9,9,5,Los había visto anteriormente,5,5,5,5,9,5,5,9,5,Sí,5,5,9,9,No ha buscado información,5,9,45-64,"Ocio, recreo y vacaciones",5,9,5,5,PIT de Callao,Avión,5,5
2024-05-15,Mujer,Francia,Madrid,Sólo,1 noche,9,9,9,Los había visto anteriormente,9,9,9,9,9,5,5,9,9,Sí,5,5,9,9,No ha buscado información,5,9,25-44,"Ocio, recreo y vacaciones",9,9,5,5,PIT de Callao,Avión,9,5
2024-05-15,Mujer,México,Madrid,Con amigos,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,25-44,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Avión,10,5
2024-05-15,Mujer,España,Madrid,Sólo,Residente,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,+65,Residente,10,10,5,5,PIT del Paseo del Prado,Residente,10,5
2024-05-15,Hombre,España,Barcelona,En pareja,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,25-44,"Ocio, recreo y vacaciones",10,10,5,5,PIT del Paseo del Prado,Coche particular,10,5
2024-05-15,Mujer,España,Cádiz,Con amigos,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,25-44,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Tren,10,5
2024-05-15,Mujer,Reino Unido,Madrid,En pareja,2 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,45-64,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Avión,10,5
2024-05-15,Hombre,España,Sevilla,En pareja,1 noche,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,25-44,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Tren,10,5
2024-05-15,Hombre,España,Madrid,Residente,2 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,+65,Residente,10,10,5,5,PIT de Callao,Residente,10,5
2024-05-15,Mujer,Argentina,Madrid,En pareja,2 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,45-64,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Avión,10,5
2024-05-15,Mujer,Italia,Madrid,En familia,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,5,5,10,10,Sí,5,5,10,10,No ha buscado información,5,10,15-24,"Ocio, recreo y vacaciones",10,10,5,5,PIT de Callao,Avión,10,5
2024-05-15,Mujer,China,Madrid,Con amigos,2 noches,9,9,9,Los había visto anteriormente,9,9,9,9,9,5,5,10,9,Sí,5,5,9,9,No ha buscado información,5,9,25-44,"Ocio, recreo y vacaciones",9,9,5,5,PIT de Callao,Avión,9,5
2024-05-17,Hombre,España,Sevilla,En pareja,3 noches,9,9,9,Los había visto anteriormente,9,9,9,9,9,5,5,9,9,Sí,5,5,6,6,No ha buscado información,5,6,45-64,"Ocio, recreo y vacaciones",9,6,5,5,PIT de Callao,Tren,9,5
2024-05-17,Mujer,España,Madrid,Sólo,Residente,9,9,9,Los había visto anteriormente,9,9,9,9,9,5,5,9,9,Sí,5,5,9,9,No ha buscado información,5,9,+65,Residente,9,9,5,5,PIT de Callao,Residente,9,5
2024-05-17,Mujer,Francia,Madrid,Con amigos,3 noches,9,10,10,Los había visto anteriormente,9,9,9,9,9,5,5,9,10,Sí,5,5,9,10,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,PIT de Callao,Avión,9,5
2024-05-17,Hombre,Estados Unidos,Madrid,En familia,3 noches,5,5,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Hombre,Portugal,Madrid,Con amigos,3 noches,5,5,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Mujer,Francia,Madrid,Con amigos,3 noches,5,5,5,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Mujer,Francia,Madrid,Con amigos,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Mujer,España,Valladolid,Con amigos,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Tren,9,5
2024-05-17,Mujer,España,Valladolid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Tren,9,5
2024-05-17,Mujer,España,Barcelona,En familia,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Tren,9,5
2024-05-17,Hombre,Etiopía,Madrid,En familia,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Mujer,España,Barcelona,En pareja,3 noches,5,9,10,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Tren,9,5
2024-05-17,Mujer,Alemania,Madrid,Grupo Organizado,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-17,Mujer,España,Huelva,En familia,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Coche particular,9,5
2024-05-19,Mujer,Turquía,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,PIT Palacio Real,Avión,9,5
2024-05-19,Hombre,Estados Unidos,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,PIT Palacio Real,Avión,9,5
2024-05-19,Hombre,Italia,Madrid,En pareja,3 noches,5,9,10,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,PIT Palacio Real,Avión,9,5
2024-05-19,Mujer,México,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,PIT Palacio Real,Avión,9,5
2024-05-19,Hombre,Japón,Madrid,Con amigos,3 noches,5,9,10,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,PIT Palacio Real,Avión,9,5
2024-05-19,Mujer,Territorio Palestino,Madrid,En pareja,3 noches,10,10,10,Los había visto anteriormente,10,10,10,10,10,10,10,10,10,Sí,10,10,10,10,No ha buscado información,10,10,45-64,"Ocio, recreo y vacaciones",10,10,10,10,PIT Palacio Real,Avión,10,10
2024-05-21,Hombre,España,Madrid,Sólo,Residente,5,9,10,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,+65,Residente,9,5,5,5,Centro de Turismo de la Plaza Mayor,Residente,9,5
2024-05-21,Hombre,México,Madrid,Con amigos,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Corea del Sur,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Hombre,China,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Hombre,España,Zaragoza,En familia,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Coche particular,9,5
2024-05-21,Hombre,Estados Unidos,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,+65,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Italia,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Suecia,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Reino Unido,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,+65,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,México,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,+65,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Portugal,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Francia,Madrid,En pareja,De 4 a 7 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-21,Mujer,Italia,Madrid,En pareja,2 noches,6,9,9,Los había visto anteriormente,9,9,9,9,6,6,5,9,6,Sí,5,5,6,6,No ha buscado información,6,6,45-64,"Ocio, recreo y vacaciones",9,6,5,6,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-22,Hombre,Francia,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,6,6,6,9,5,Sí,6,6,6,6,No ha buscado información,6,6,+65,"Ocio, recreo y vacaciones",9,6,6,6,PIT de Callao,Coche particular,9,6
2024-05-22,Hombre,Alemania,Madrid,En pareja,1 noche,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,6,Sí,6,6,5,5,No ha buscado información,6,5,25-44,"Ocio, recreo y vacaciones",9,5,6,6,PIT de Callao,Avión,9,6
2024-05-22,Mujer,España,Madrid,Sólo,Residente,9,9,9,Los había visto anteriormente,9,9,9,9,9,6,6,9,9,Sí,6,6,6,5,No ha buscado información,6,5,+65,Residente,9,6,5,5,PIT de Callao,Residente,9,5
2024-05-22,Hombre,Francia,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,6,6,6,9,6,Sí,6,6,6,6,No ha buscado información,6,6,45-64,"Ocio, recreo y vacaciones",9,6,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-22,Mujer,Australia,Madrid,En pareja,3 noches,6,9,9,Los había visto anteriormente,9,9,9,9,6,6,6,9,6,Sí,6,6,6,6,No ha buscado información,6,6,45-64,"Ocio, recreo y vacaciones",9,6,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Mujer,Francia,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,6,5,No ha buscado información,6,6,+65,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Hombre,España,Madrid,En pareja,Residente,5,5,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,6,5,No ha buscado información,6,6,+65,Residente,9,5,6,6,Centro de Turismo de la Plaza Mayor,Residente,9,6
2024-05-22,Mujer,Estados Unidos,Madrid,Con amigos,2 noches,5,5,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,6,6,No ha buscado información,6,6,+65,"Ocio, recreo y vacaciones",9,6,5,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Mujer,Argentina,Madrid,En familia,Residente,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,5,5,No ha buscado información,6,5,25-44,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Mujer,España,Vizcaya,Con amigos,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,6,5,5,9,5,Sí,5,5,6,6,No ha buscado información,5,6,+65,"Ocio, recreo y vacaciones",9,6,5,5,Centro de Turismo de la Plaza Mayor,Tren,9,5
2024-05-22,Hombre,Estados Unidos,Madrid,En familia,3 noches,5,5,10,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,6,6,No ha buscado información,6,9,45-64,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Mujer,Francia,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,5,9,5,Sí,5,6,6,5,No ha buscado información,6,6,+65,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Hombre,Italia,Madrid,Con amigos,3 noches,5,6,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,5,5,No ha buscado información,6,5,+65,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Hombre,Malasia,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,5,5,No ha buscado información,6,5,45-64,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-22,Hombre,Francia,Madrid,En pareja,2 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,6,6,No ha buscado información,5,6,45-64,"Ocio, recreo y vacaciones",9,6,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Hombre,Argentina,Madrid,En pareja,3 noches,5,9,10,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,6,6,No ha buscado información,5,6,45-64,"Ocio, recreo y vacaciones",9,6,5,5,PIT de Callao,Avión,9,5
2024-05-23,Hombre,Francia,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,6,6,6,6,No ha buscado información,5,6,45-64,"Ocio, recreo y vacaciones",9,6,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,6
2024-05-23,Hombre,España,Pontevedra,En pareja,2 noches,6,9,9,Los había visto anteriormente,9,9,9,9,6,5,5,9,6,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Coche particular,9,5
2024-05-23,Mujer,Chile,Madrid,Sólo,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,6,6,6,No ha buscado información,6,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,Canadá,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,6,6,9,5,Sí,6,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,6,6,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,Reino Unido,Madrid,Sólo,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,El Salvador,Madrid,Sólo,3 noches,5,5,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,6,6,No ha buscado información,5,6,25-44,"Ocio, recreo y vacaciones",9,6,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,Islandia,Madrid,Con amigos,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,Brasil,Madrid,Sólo,2 noches,5,5,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,6,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Mujer,Colombia,Madrid,En pareja,2 noches,6,6,9,Los había visto anteriormente,9,9,9,9,6,5,5,9,6,Sí,5,5,5,5,No ha buscado información,5,5,25-44,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
2024-05-23,Hombre,India,Madrid,En pareja,3 noches,5,9,9,Los había visto anteriormente,9,9,9,9,5,5,5,9,5,Sí,5,5,5,5,No ha buscado información,5,5,45-64,"Ocio, recreo y vacaciones",9,5,5,5,Centro de Turismo de la Plaza Mayor,Avión,9,5
